CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Target
20541.96,1080.135,12545.955,4026.96,0.0,0.0,0.0,0.0,8
15228.315,8271.855,6030.945,-1552.905,0.0,0.0,0.0,0.0,8
7582.77,17463.645,-1489.14,-8536.14,0.0,0.0,0.0,0.0,8
1006.065,15729.615,-4986.54,-8876.744999999999,0.0,0.0,0.0,0.0,8
1575.36,14428.305,-4159.665,-7528.139999999999,0.0,0.0,0.0,0.0,8
7301.16,20863.035,-1905.39,-9021.555,0.0,0.0,0.0,0.0,8
14997.285,12355.74,5602.32,-2204.505,0.0,0.0,0.0,0.0,8
18611.415,2849.805,11938.635,4499.505,0.0,0.0,0.0,0.0,8
14928.03,-566.01,11361.06,4987.3949999999995,0.0,0.0,0.0,0.0,8
16993.17,5322.554999999999,8321.67,464.58,0.0,0.0,0.0,0.0,8
10205.64,14797.845,955.935,-6443.82,0.0,0.0,0.0,0.0,8
2669.1749999999997,18471.105,-4888.08,-10243.215,0.0,0.0,0.0,0.0,8
725.7149999999999,11497.545,-3733.965,-6103.71,0.0,0.0,0.0,0.0,8
5283.8099999999995,21052.215,-3479.22,-9970.245,0.0,0.0,0.0,0.0,8
12916.53,15230.52,3357.855,-4422.6449999999995,0.0,0.0,0.0,0.0,8
16993.575,5335.335,9320.76,2328.93,0.0,0.0,0.0,0.0,8
6365.429999999999,-37.485,4514.8949999999995,2141.37,0.0,0.0,0.0,0.0,8
13871.16,2398.9049999999997,7552.349999999999,1440.0449999999998,0.0,0.0,0.0,0.0,8
12700.935,11421.72,3359.25,-4266.72,0.0,0.0,0.0,0.0,8
4542.3,18871.83,-4019.76,-10425.42,0.0,0.0,0.0,0.0,8
278.59499999999997,10490.58,-3735.135,-6009.885,0.0,0.0,0.0,0.0,8
3237.2999999999997,18051.03,-4199.67,-9307.125,0.0,0.0,0.0,0.0,8
